sku	price	quantity	leadtime-to-ship
11131335-BLK-XL	69.9	0	1
11131335-BLK-XXL	69.9	0	1
11131335-RED-BLK-S	69.9	0	1
11131335-RED-BLK-M	69.9	0	1
11131335-RED-BLK-L	69.9	0	1
11131335-RED-BLK-XL	69.9	0	1
11131335-RED-BLK-XXL	69.9	0	1
11131335-SCRMN-YLLW-BLK-S	69.9	0	1
11131335-SCRMN-YLLW-BLK-M	69.9	0	1
11131335-SCRMN-YLLW-BLK-L	69.9	0	1
11131335-SCRMN-YLLW-BLK-XL	69.9	0	1
11131335-SCRMN-YLLW-BLK-XXL	69.9	0	1
11131336-CLEAR-WHITE-S	74.9	0	1
11131336-CLEAR-WHITE-M	74.9	0	1
11131336-CLEAR-WHITE-L	74.9	0	1
11131336-CLEAR-WHITE-XL	74.9	0	1
11131336-CLEAR-WHITE-XXL	74.9	0	1
11131405-BLACK-S	174.96	0	1
11131405-BLACK-M	174.96	0	1
11131405-BLACK-L	174.96	0	1
11131405-BLACK-XL	174.96	0	1
11131405-BLACK-2XL	174.96	0	1
11131405-BLK-TRUE-RED-S	174.96	0	1
11131405-BLK-TRUE-RED-M	174.96	0	1
11131405-BLK-TRUE-RED-L	174.96	0	1
11131405-BLK-TRUE-RED-XL	174.96	0	1
11131405-BLK-TRUE-RED-2XL	174.96	0	1
11131405-BLK-SCRM-GREEN-S	174.96	0	1
11131405-BLK-SCRM-GREEN-M	174.96	0	1
11131405-BLK-SCRM-GREEN-L	174.96	0	1
11131405-BLK-SCRM-GREEN-XL	174.96	0	1
11131405-BLK-SCRM-GREEN-2XL	174.96	0	1
11131406-RED-BLK-S	139.96	0	1
11131406-RED-BLK-M	139.96	0	1
11131406-RED-BLK-L	139.96	0	1
11131406-RED-BLK-XL	139.96	0	1
11131406-RED-BLK-XXL	139.96	0	1
11131406-BLK-S	139.96	0	1
11131406-BLK-M	139.96	0	1
11131406-BLK-L	139.96	0	1
11131406-BLK-XL	139.96	0	1
11131406-BLK-XXL	139.96	0	1
11131406-SCRM-GRN-BLK-S	139.96	0	1
11131406-SCRM-GRN-BLK-M	139.96	0	1
11131406-SCRM-GRN-BLK-L	139.96	0	1
11131406-SCRM-GRN-BLK-XL	139.96	0	1
11131406-SCRM-GRN-BLK-XXL	139.96	0	1
11131407-SCRM-YLLW-BLK-S	122.46	0	1
11131407-SCRM-YLLW-BLK-M	122.46	0	1
11131407-SCRM-YLLW-BLK-L	122.46	0	1
11131407-SCRM-YLLW-BLK-XL	122.46	0	1
11131407-SCRM-YLLW-BLK-2XL	122.46	0	1
11131407-TRUE-RED-BLK-S	122.46	0	1
11131407-TRUE-RED-BLK-M	122.46	0	1
11131407-TRUE-RED-BLK-L	122.46	0	1
11131407-TRUE-RED-BLK-XL	122.46	0	1
11131407-TRUE-RED-BLK-2XL	122.46	0	1
11131407-BLK-BLK-S	122.46	0	1
11131407-BLK-BLK-M	122.46	0	1
11131407-BLK-BLK-L	122.46	0	1
11131407-BLK-BLK-XL	122.46	0	1
11131407-BLK-BLK-2XL	122.46	0	1
11131407-BLU-ATOLL-BLK-S	122.46	0	1
11131407-BLU-ATOLL-BLK-M	122.46	0	1
11131407-BLU-ATOLL-BLK-L	122.46	0	1
11131407-BLU-ATOLL-BLK-XL	122.46	0	1
11131407-BLU-ATOLL-BLK-2XL	122.46	0	1
11131410-BLK-XS	97.49	0	1
11131410-BLK-S	97.49	0	1
11131410-BLK-M	97.49	0	1
11131410-BLK-L	97.49	0	1
11131410-BLK-XL	97.49	0	1
11121604-BEL-AIR-BLU-5ND-XXL	120	0	1
11121607-BLK-SCRM-YL-062-S	84.9	0	1
11121607-BLK-SCRM-YL-062-XL	84.9	0	1
11121602-SS16-TIBET-LIME-S	139.9	0	1
11121607-WHITE-BLACK-509-S	84.9	0	1
11121607-WHITE-BLACK-509-M	84.9	0	1
11121607-WHITE-BLACK-509-L	84.9	0	1
11121607-WHITE-BLACK-509-XL	84.9	0	1
11121607-WHITE-BLACK-509-XXL	84.9	0	1
11121608-BLK-SMK-PRL-5FH-S	79.9	0	1
11121608-BLK-SMK-PRL-5FH-XXL	79.9	0	1
11121609-BEL-AIR-BLU-5KK-S	85	0	1
11121609-BEL-AIR-BLU-5KK-M	85	0	1
11131411-BLK-M	87.46	0	1
11131411-BLK-L	87.46	0	1
11131411-BLK-XL	87.46	0	1
11131411-BLK-2XL	87.46	0	1
11131411-BLK-SCRM-YLLW-S	87.46	0	1
11131411-BLK-SCRM-YLLW-M	87.46	0	1
11131411-BLK-SCRM-YLLW-L	87.46	0	1
11131411-BLK-SCRM-YLLW-XL	87.46	0	1
11131411-BLK-SCRM-YLLW-2XL	87.46	0	1
11131411-BLK-RED-S	87.46	0	1
11131411-BLK-RED-M	87.46	0	1
11131411-BLK-RED-L	87.46	0	1
11131411-BLK-RED-XL	87.46	0	1
11131411-BLK-RED-2XL	87.46	0	1
11131411-BLK-MYK-BLUE-S	87.46	0	1
11131411-BLK-MYK-BLUE-M	87.46	0	1
11131411-BLK-MYK-BLUE-L	87.46	0	1
11131411-BLK-MYK-BLUE-XL	87.46	0	1
11131411-BLK-MYK-BLUE-2XL	87.46	0	1
11131513-BLK-S	124.9	0	1
11131513-BLK-M	124.9	0	1
11131513-BLK-L	124.9	0	1
11131513-BLK-XL	124.9	0	1
11131513-BLK-XXL	124.9	0	1
11131513-SCRM-YLLW-S	124.9	0	1
11131513-SCRM-YLLW-M	124.9	0	1
11131513-SCRM-YLLW-L	124.9	0	1
11131513-SCRM-YLLW-XL	124.9	0	1
11131513-SCRM-YLLW-XXL	124.9	0	1
11131513-TRUE-RED-S	124.9	0	1
11131513-TRUE-RED-M	124.9	0	1
11131513-TRUE-RED-L	124.9	0	1
11131513-TRUE-RED-XL	124.9	0	1
11131513-TRUE-RED-XXL	124.9	0	1
11131513-SCRM-GRN-S	124.9	0	1
11131513-SCRM-GRN-M	124.9	0	1
11131513-SCRM-GRN-L	124.9	0	1
11131513-SCRM-GRN-XL	124.9	0	1
11131513-SCRM-GRN-XXL	124.9	0	1
11131514-TRUE-RED-BLACK-S	89.9	0	1
11131514-TRUE-RED-BLACK-M	89.9	0	1
11131514-TRUE-RED-BLACK-L	89.9	0	1
11131514-TRUE-RED-BLACK-XL	89.9	0	1
11131514-TRUE-RED-BLACK-XXL	89.9	0	1
11131514-BLACK-BLACK-XXL	89.9	0	1
11121609-BEL-AIR-BLU-5KK-XXL	85	0	1
11121616-HOMESTATE-5DY-S	84.9	0	1
11121616-HOMESTATE-5DY-M	84.9	0	1
11121616-HOMESTATE-5DY-L	84.9	0	1
11121616-HOMESTATE-5DY-XL	84.9	0	1
11121616-HOMESTATE-5DY-XXL	84.9	0	1
11121624-BLK-YLLW-XL	124.9	0	1
11121703-BLK-SMK-PRL-5JE-S	100	0	1
11121703-BLK-SMK-PRL-5JE-M	100	0	1
11121703-BLK-SMK-PRL-5JE-L	100	0	1
11121703-BLK-SMK-PRL-5JE-XL	100	0	1
11121703-BLK-SMK-PRL-5JE-XXL	100	0	1
11121608-BLK-SMK-PRL-5FH-L	79.9	0	1
11131515-SCRMING-YELLOW-M	79.9	0	
11131515-SCRMING-YELLOW-XL	79.9	0	
11131518-BLK-S	134.9	0	1
11131518-BLK-M	134.9	0	1
11131518-BLK-L	134.9	0	1
11131518-BLK-XL	134.9	0	1
11131518-BLK-XXL	134.9	0	1
11131518-SCRM-YLLW-S	134.9	0	1
11131518-SCRM-YLLW-M	134.9	0	1
11131518-SCRM-YLLW-L	134.9	0	1
11131518-SCRM-YLLW-XL	134.9	0	1
11131518-SCRM-YLLW-XXL	134.9	0	1
11131515-SM-PRL-SCR-GRN-S	79.9	0	
11131603-BLU-DEP-BLK-4ZU-L	199.9	0	1
11131603-BLU-DEP-BLK-4ZU-XL	199.9	0	1
11131603-BLU-DEP-BLK-4ZU-2XL	199.9	0	1
11131603-BLK-TRU-RED-2FK-L	199.9	0	1
11131603-BLK-TRU-RED-2FK-XL	199.9	0	1
11131603-BLK-TRU-RED-2FK-2XL	199.9	0	1
11131605-BLU-DEP-BLK-4ZU-L	249.9	0	1
11131605-BLU-DEP-BLK-4ZU-XL	249.9	0	1
11131605-BLU-DEP-BLK-4ZU-2XL	249.9	0	1
11131614-BLK-SMK-PRL-5FH-M	124.9	0	1
11131614-BLK-SMK-PRL-5FH-L	124.9	0	1
11131614-BLK-SMK-PRL-5FH-XL	124.9	0	1
11131614-BLK-SMK-PRL-5FH-2XL	124.9	0	1
11211206-BLK-WHT-XS	60	0	1
11211206-BLK-WHT-S	60	0	1
11211206-BLK-WHT-M	60	0	1
11211206-BLK-WHT-L	60	0	1
11211206-BLK-WHT-XL	60	0	1
11211206-BLK-WHT-XXL	60	0	1
11131614-TIBET-RED-4XG-L	124.9	0	1
11131614-TIBET-RED-4XG-XL	124.9	0	1
11211207-BLACK-M	49.9	0	1
11211208-BLACK-LARGE	79.9	0	
11211208-BLACK-SMALL	79.9	0	
11211224-BK-XS	82.46	0	
11211224-BK-M	82.46	0	
11211224-BK-L	82.46	0	
11211224-BK-XL	82.46	0	
11211224-BK-XXL	82.46	0	
11211224-BK/WH-XS	82.46	0	
11211224-BK/WH-S	82.46	0	
11211224-BK/WH-M	82.46	0	
11211224-BK/WH-L	82.46	0	
11211224-BK/WH-XL	82.46	0	
11211224-BK/WH-XXL	82.46	0	
11211228-BK-XS	74.99	0	1
11211228-BK-S	74.99	0	1
11211228-BK-M	74.99	0	1
11211228-BK-L	74.99	0	1
11211228-BK-XL	74.99	0	1
11211228-BK-XXL	74.99	0	1
11211236-BLK-SCRMNG-YLLW-M	99.9	0	1
11211236-BLK-SCRMNG-YLLW-XS	99.9	0	1
11211236-BLK-SCRMNG-YLLW-S	99.9	0	1
11211236-BLK-SCRMNG-YLLW-L	99.9	0	1
11211236-BLK-SCRMNG-YLLW-XL	99.9	0	1
11211236-BLK-SCRMNG-YLLW-XXL	99.9	0	1
11211239-BK-XS	59.46	0	1
11211239-BK-S	59.46	0	1
11211239-BK-M	59.46	0	1
11211239-BK-L	59.46	0	1
11211239-BK-XL	59.46	0	1
11211239-BK-XXL	59.46	0	1
11211245-BLK-XS	81.96	0	1
11211245-BLK-S	81.96	0	1
11211245-BLK-M	81.96	0	1
11211245-BLK-L	81.96	0	1
11211245-BLK-XL	81.96	0	1
11211245-BLK-SCRM-YLLW-XS	81.96	0	1
11211245-BLK-SCRM-YLLW-S	81.96	0	1
11211245-BLK-SCRM-YLLW-M	81.96	0	1
11211245-BLK-SCRM-YLLW-L	81.96	0	1
11211245-BLK-SCRM-YLLW-XL	81.96	0	1
11211245-BLK-SCRM-YLLW-XXL	81.96	0	1
11211304-BLK-WHT-XS	74.9	0	1
11211304-BLK-WHT-S	74.9	0	1
11211304-BLK-WHT-M	74.9	0	1
11211304-BLK-WHT-L	74.9	0	1
11211304-BLK-WHT-XL	74.9	0	1
11211304-BLK-WHT-XXL	74.9	0	1
11211304-BLK-SOLID-S	74.9	0	1
11211304-BLK-SOLID-M	74.9	0	1
11211304-BLK-SOLID-L	74.9	0	1
11211304-BLK-SOLID-XL	74.9	0	1
11211304-BLK-SOLID-XXL	74.9	0	1
11211314-BLK-WHT-XS	59.9	0	1
11211314-BLK-WHT-S	59.9	0	1
11211314-BLK-WHT-M	59.9	0	1
11211314-BLK-WHT-L	59.9	0	1
11211314-BLK-WHT-XL	59.9	0	1
11211314-BLK-WHT-2XL	59.9	0	1
11211314-BLK-TEXT-XS	59.9	0	1
11211314-BLK-TEXT-S	59.9	0	1
11211314-BLK-TEXT-M	59.9	0	1
11211314-BLK-TEXT-L	59.9	0	1
11211314-BLK-TEXT-XL	59.9	0	1
11211314-BLK-TEXT-2XL	59.9	0	1
11211314-BLK-AQUA-4WK-XS	59.9	0	1
11211314-BLK-AQUA-4WK-S	59.9	0	1
11211314-BLK-AQUA-4WK-M	59.9	0	1
11211314-BLK-AQUA-4WK-L	59.9	0	1
11211314-BLK-AQUA-4WK-XL	59.9	0	1
11211314-BLK-AQUA-4WK-2XL	59.9	0	1
11211314-SS15-BLK-CRIMSON-XS	59.9	0	1
11211314-SS15-BLK-CRIMSON-S	59.9	0	1
11211314-SS15-BLK-CRIMSON-M	59.9	0	1
11211314-SS15-BLK-CRIMSON-L	59.9	0	1
11211314-SS15-BLK-CRIMSON-XL	59.9	0	1
11211314-SS15-BLK-CRIMSON-2XL	59.9	0	1
11211315-BLACK-LARGE	59.46	0	1
11211315-BLACK-MEDIUM	59.46	0	1
11211315-BLACK-SMALL	59.46	0	1
11211315-BLACK-XXL	59.46	0	1
11211304-BLK-PURP-2PC-S	74.9	0	1
11211304-BLK-PURP-2PC-M	74.9	0	1
11211304-BLK-PURP-2PC-L	74.9	0	1
11211304-BLK-PURP-2PC-XL	74.9	0	1
11211304-BLK-PURP-2PC-XXL	74.9	0	1
11211304-BLK-AQUA-4WK-M	74.9	0	1
11211314-BLK-SOLID-XS	59.9	0	1
11211314-BLK-SOLID-S	59.9	0	1
11211314-BLK-SOLID-M	59.9	0	1
11211314-BLK-SOLID-L	59.9	0	1
11211314-BLK-SOLID-XL	59.9	0	1
11211315-BLACK-XL	59.46	0	1
11211322-BLACK-M	74.9	0	1
11211322-BLK-TEXTURE-4DO-M	74.9	0	1
11211330-BK-S	25.99	0	
11211330-BK-M	25.99	0	
11211330-BK-L	25.99	0	
11211330-BK-XL	25.99	0	
11211330-BK-XXL	25.99	0	
11211344-BLACK-XS	109.9	0	
11211344-BLACK-SM	109.9	0	
11211344-BLACK-MD	109.9	0	
11211344-BLACK-LG	109.9	0	
11211344-BLACK-XL	109.9	0	
11211344-BLACK-2XL	109.9	0	
11211350-BLK-XS	64.9	0	1
11211351-BLK-XXL	79.9	0	1
11211407-BLACK-L	79.93	0	1
11211407-BLACK-M	79.93	0	1
11211407-BLACK-S	79.93	0	1
11211407-BLACK-XL	79.93	0	1
11211407-BLACK-XXL	79.93	0	1
11211526-BLACK-021-S	124.9	0	1
11211526-BLACK-021-M	124.9	0	1
11211526-BLACK-021-L	124.9	0	1
11211527-BLACK-021-S	99.9	0	1
11211527-BLACK-021-M	99.9	0	1
11211527-BLACK-021-L	99.9	0	1
11211534-BLK-S	144.9	0	1
11211534-BLK-M	144.9	0	1
11211534-BLK-L	144.9	0	1
11211534-BLK-XL	144.9	0	1
11211535-BLK-XS	119.99	0	1
11211535-BLK-S	119.99	0	1
11211535-BLK-M	119.99	0	1
11211535-BLK-L	119.99	0	1
11211535-BLK-XL	119.99	0	1
11211351-BLK-L	79.9	0	1
11211602-BLACK-SM	139.9	0	1
11211602-BLACK-XXL	139.9	0	1
11211602-BLACK-LG	139.9	0	1
11211705-BLACK-BLACK-XXL	60	0	1
11211705-BLACK-BLU-STEEL-XS	60	0	1
11211705-BLACK-BLU-STEEL-XL	60	0	1
11211705-BLACK-BLU-STEEL-XXL	60	0	1
11211705-BLK-GREEN-SPRUC-XS	60	0	1
11211705-BLACK-BLU-STEEL-MD	60	0	1
11211705-BLK-GREEN-SPRUC-XL	60	0	1
11211705-BLK-GREEN-SPRUC-XXL	60	0	1
11211708-BLACK-BLACK-SM	75	0	1
11211708-BLK-BLU-STEEL-LG	75	0	1
11211708-BLK-BLU-STEEL-XL	75	0	1
11211708-BLK-BLU-STEEL-XXL	75	0	1
11211708-BLK-BLU-STEEL-XS	75	0	1
11211708-BLK-BLU-STEEL-SM	75	0	1
11221501-S-PRL-SCR-Y-5HL-S	64.9	0	1
11221502-PURP-WINE-2PL-XS	54.9	0	1
11221502-PURP-WINE-2PL-S	54.9	0	1
11221502-PURP-WINE-2PL-M	54.9	0	1
11221502-PURP-WINE-2PL-L	54.9	0	1
11221502-PURP-WINE-2PL-XL	54.9	0	1
11221502-PURP-WINE-2PL-XXL	54.9	0	1
11221502-SKY-BLU-3IH-XS	54.9	0	1
11221502-SKY-BLU-3IH-S	54.9	0	1
11221502-SKY-BLU-3IH-M	54.9	0	1
11221502-SKY-BLU-3IH-L	54.9	0	1
11221502-SKY-BLU-3IH-XL	54.9	0	1
11221502-SKY-BLU-3IH-XXL	54.9	0	1
11221502-SS15-CORAL-PNK-XS	54.9	0	1
11221502-SS15-CORAL-PNK-S	54.9	0	1
11221502-SS15-CORAL-PNK-M	54.9	0	1
11221502-SS15-CORAL-PNK-L	54.9	0	1
11221502-SS15-CORAL-PNK-XL	54.9	0	1
11221502-SS15-CORAL-PNK-XXL	54.9	0	1
11221502-SS15-BLU-ATOLL-XS	54.9	0	1
11221502-SS15-BLU-ATOLL-S	54.9	0	1
11221502-SS15-BLU-ATOLL-M	54.9	0	1
11221502-SS15-BLU-ATOLL-L	54.9	0	1
11221502-SS15-BLU-ATOLL-XL	54.9	0	1
11221502-SS15-BLU-ATOLL-XXL	54.9	0	1
11221539-BLK-XS	119.9	0	1
11221539-BLK-S	119.9	0	1
11221539-BLK-M	119.9	0	1
11221539-BLK-L	119.9	0	1
11221539-BLK-XL	119.9	0	1
11221539-BLK-XXL	119.9	0	1
11221617-BLK-PARQUET-STR-XS	95	0	1
11221617-BLK-PARQUET-STR-S	95	0	1
11221702-BLU-STEEL-HERR-M	60	0	1
11221702-BLU-STEEL-HERR-L	60	0	1
11221702-BLU-STEEL-HERR-XL	60	0	1
11221705-SCREAMING-PINK-M	65	0	1
11231303-SS14-BLACK-XS	82.46	0	1
11231303-SS14-BLACK-SM	82.46	0	1
11231303-SS14-BLACK-MD	82.46	0	1
11231303-SS14-BLACK-LG	82.46	0	1
11231303-SS14-BLACK-XL	82.46	0	1
11231303-SS14-BLACK-XXL	82.46	0	1
11231303-SS14-WHITE-XS	82.46	0	1
11231303-SS14-WHITE-SM	82.46	0	1
11231303-SS14-WHITE-MD	82.46	0	1
11231303-SS14-WHITE-LG	82.46	0	1
11231303-SS14-WHITE-XL	82.46	0	1
11231303-SS14-WHITE-XXL	82.46	0	1
11231303-SS14-PURP-HAZE-XS	82.46	0	1
11231303-SS14-PURP-HAZE-SM	82.46	0	1
11231303-SS14-PURP-HAZE-MD	82.46	0	1
11231303-SS14-PURP-HAZE-LG	82.46	0	1
11231303-SS14-PURP-HAZE-XL	82.46	0	1
11231303-SS14-PURP-HAZE-XXL	82.46	0	1
11231316-BLACK-L	97.5	0	1
11231316-BLACK-M	97.5	0	1
11231316-BLACK-S	97.5	0	1
11231316-BLACK-XL	97.5	0	1
11231316-BLACK-XXL	97.5	0	1
11231316-BLACK-XS	97.5	0	1
11231316-BLKBERRY-L	97.5	0	1
11231316-BLKBERRY-M	97.5	0	1
11231316-BLKBERRY-S	97.5	0	1
11231316-BLKBERRY-XL	97.5	0	1
11231316-BLKBERRY-XXL	97.5	0	1
11231316-BLKBERRY-XS	97.5	0	1
11231404-FW14-BLK-WHT-XS	67.49	0	1
11231404-FW14-BLK-WHT-S	67.49	0	1
11231404-FW14-BLK-WHT-M	67.49	0	1
11231404-FW14-BLK-WHT-L	67.49	0	1
11231404-FW14-BLK-WHT-XL	67.49	0	1
11231404-FW14-BLK-WHT-XXL	67.49	0	1
11231404-FW14-BLK-CRIM-XS	67.49	0	1
11231404-FW14-BLK-CRIM-S	67.49	0	1
11231404-FW14-BLK-CRIM-M	67.49	0	1
11231404-FW14-BLK-CRIM-L	67.49	0	1
11231404-FW14-BLK-CRIM-XL	67.49	0	1
11231404-FW14-BLK-CRIM-XXL	67.49	0	1
11231407-DAZ-BLU-XS	140	0	1
11231407-DAZ-BLU-S	140	0	1
11231407-DAZ-BLU-M	140	0	1
11231407-DAZ-BLU-L	140	0	1
11231407-DAZ-BLU-XL	140	0	1
11231407-DAZ-BLU-2XL	140	0	1
11231407-BLK-CRM-XS	140	0	1
11231407-BLK-CRM-S	140	0	1
11231407-BLK-CRM-M	140	0	1
11231407-BLK-CRM-L	140	0	1
11231407-BLK-CRM-XL	140	0	1
11231407-BLK-CRM-2XL	140	0	1
11231407-BLKBER-PURP-XS	140	0	1
11231407-BLKBER-PURP-S	140	0	1
11231407-BLKBER-PURP-M	140	0	1
11231407-BLKBER-PURP-L	140	0	1
11231407-BLKBER-PURP-XL	140	0	1
11231407-BLKBER-PURP-2XL	140	0	1
11231409-BLK-XS	62.93	0	1
11231409-BLK-S	62.93	0	1
11231409-BLK-M	62.93	0	1
11231409-BLK-L	62.93	0	1
11231409-BLK-XL	62.93	0	1
11231409-BLK-XXL	62.93	0	1
11231409-SCRM-YLLW-XS	62.93	0	1
11231409-SCRM-YLLW-S	62.93	0	1
11231409-SCRM-YLLW-M	62.93	0	1
11231409-SCRM-YLLW-L	62.93	0	1
11231409-SCRM-YLLW-XL	62.93	0	1
11231409-SCRM-YLLW-XXL	62.93	0	1
11231409-SCRM-PINK-XS	62.93	0	1
11231409-SCRM-PINK-S	62.93	0	1
11231409-SCRM-PINK-M	62.93	0	1
11231409-SCRM-PINK-L	62.93	0	1
11231409-SCRM-PINK-XL	62.93	0	1
11231409-SCRM-PINK-XXL	62.93	0	1
11231504-SCR-YL-SML-PRL-XS	109.99	0	
11231504-SCR-YL-SML-PRL-S	109.99	0	
11231504-SCR-YL-SML-PRL-M	109.99	0	
11231504-SCR-YL-SML-PRL-L	109.99	0	
11231504-SCR-YL-SML-PRL-XL	109.99	0	
11231504-SCR-YL-SML-PRL-XXL	109.99	0	
11231504-AQU-MIN-SMK-PRL-XL	109.99	0	
11231505-SCR-PNK-SMK-PRL-XS	89.9	0	
11231505-SCR-PNK-SMK-PRL-S	89.9	0	
11231505-SCR-PNK-SMK-PRL-M	89.9	0	
11231505-SCR-PNK-SMK-PRL-L	89.9	0	
11231505-SCR-PNK-SMK-PRL-XL	89.9	0	
11231505-SCR-PNK-SMK-PRL-2XL	89.9	0	
11231508-BLK-XS	101.31	0	1
11231508-BLK-S	101.31	0	1
11231508-BLK-M	101.31	0	1
11231508-BLK-L	101.31	0	1
11231508-BLK-XL	101.31	0	1
11231508-BLK-XXL	101.31	0	1
11231508-DRK-PURP-XS	101.31	0	1
11231508-DRK-PURP-S	101.31	0	1
11231508-DRK-PURP-M	101.31	0	1
11231508-DRK-PURP-L	101.31	0	1
11231508-DRK-PURP-XL	101.31	0	1
11231508-DRK-PURP-XXL	101.31	0	1
11231508-BLU-ATOLL-XS	101.31	0	1
11231508-BLU-ATOLL-S	101.31	0	1
11231508-BLU-ATOLL-M	101.31	0	1
11231508-BLU-ATOLL-L	101.31	0	1
11231508-BLU-ATOLL-XL	101.31	0	1
11231508-BLU-ATOLL-XXL	101.31	0	1
11231508-BLK-SCRM-PINK-XS	101.31	0	1
11231508-BLK-SCRM-PINK-S	101.31	0	1
11231508-BLK-SCRM-PINK-M	101.31	0	1
11231508-BLK-SCRM-PINK-L	101.31	0	1
11231508-BLK-SCRM-PINK-XL	101.31	0	1
11211720-BLACK-S	80	0	1
11211720-BLACK-M	80	0	1
11211720-BLACK-L	80	0	1
11211720-BLACK-XL	80	0	1
11221501-BLK-SC-PINK-4SD-S	64.9	0	1
11221501-BLK-SC-PINK-4SD-M	64.9	0	1
11221501-BLK-SC-PINK-4SD-L	64.9	0	1
11221501-BLK-SC-PINK-4SD-XL	64.9	0	1
11221621-AQUA-MINT-4VT-XXL	99.9	0	1
11221621-PURP-WINE-2PL-XS	99.9	0	1
11221621-PURP-WINE-2PL-S	99.9	0	1
11221621-PURP-WINE-2PL-M	99.9	0	1
11221621-PURP-WINE-2PL-L	99.9	0	1
11221621-PURP-WINE-2PL-XL	99.9	0	1
11221621-PURP-WINE-2PL-XXL	99.9	0	1
11221628-BLACK-021-M	54.9	0	1
11221628-BLACK-021-S	54.9	0	1
11221628-BLACK-021-XS	54.9	0	1
11221628-BLACK-021-L	54.9	0	1
11221628-BLACK-021-XL	54.9	0	1
112216305-BLUE-STEEL-5IM-XS	70	0	1
112216305-BLUE-STEEL-5IM-S	70	0	1
112216305-BLUE-STEEL-5IM-M	70	0	1
112216305-BLUE-STEEL-5IM-L	70	0	1
112216305-BLUE-STEEL-5IM-XL	70	0	1
112216305-BLUE-STEEL-5IM-XXL	70	0	1
11221617-BLK-PARQUET-STR-XXL	95	0	1
11221621-AQUA-MINT-4VT-XS	99.9	0	1
11221621-AQUA-MINT-4VT-S	99.9	0	1
11221621-AQUA-MINT-4VT-M	99.9	0	1
11221621-AQUA-MINT-4VT-L	99.9	0	1
11221702-GRN-SPRUCE-HERR-M	60	0	1
11221702-GRN-SPRUCE-HERR-L	60	0	1
11221702-GRN-SPRUCE-HERR-XL	60	0	1
11221702-BLU-STEEL-HERR-XS	60	0	1
11231515-BLUE-ATOLL-S	134.9	0	1
11231515-BLUE-ATOLL-M	134.9	0	1
11231515-BLUE-ATOLL-L	134.9	0	1
11231515-SCRM-PINK-XS	134.9	0	1
11231515-SCRM-PINK-S	134.9	0	1
11231515-SCRM-PINK-M	134.9	0	1
11231515-SCRM-PINK-L	134.9	0	1
11231601-BLK-SC-PINK-4SD-S	149.9	0	1
11231601-BLK-SC-PINK-4SD-M	149.9	0	1
11231601-BLK-SC-PINK-4SD-L	149.9	0	1
11231601-BLK-SC-PINK-4SD-XL	149.9	0	1
11231608-MON-SMK-PRL-5FP-S	159.9	0	1
11231608-MON-SMK-PRL-5FP-M	159.9	0	1
11231608-MON-SMK-PRL-5FP-L	159.9	0	1
11231609-MOROC-BLUE-5FB-M	124.9	0	1
11231609-MOROC-BLUE-5FB-L	124.9	0	1
11231609-MOROC-BLUE-5FB-XL	124.9	0	1
11231609-SCREAM-PINK-4SS-S	124.9	0	1
11231609-SCREAM-PINK-4SS-M	124.9	0	1
11231609-SCREAM-PINK-4SS-L	124.9	0	1
11231609-BLACK-021-XXL	124.9	0	1
11231608-PG-BL-MR-BL-5FN-S	159.9	0	1
11231608-PG-BL-MR-BL-5FN-M	159.9	0	1
11231608-PG-BL-MR-BL-5FN-L	159.9	0	1
11676-CAMO-027-OS	119.99	0	1
11685-BLACK-001-OS	139.99	0	1
12211603-BLACK-021-L	54.9	0	1
12211607-BLACK-021-S	120	0	1
12221602-PURP-WINE-M	44.9	0	1
12254-HTR-GRAPH-185-S	54.99	0	1
12254-HTR-GRAPH-185-M	54.99	0	1
12254-HTR-GRAPH-185-L	54.99	0	1
12254-HTR-GRAPH-185-XL	54.99	0	1
12254-HTR-GRAPH-185-2XL	54.99	0	1
12254-HTR-BLACK-243-S	54.99	0	1
12254-HTR-BLACK-243-M	54.99	0	1
12254-HTR-BLACK-243-L	54.99	0	1
12254-HTR-BLACK-243-XL	54.99	0	1
12254-HTR-BLACK-243-2XL	54.99	0	1
12254-HTR-WHITE-280-S	54.99	0	1
12254-HTR-WHITE-280-M	54.99	0	1
12254-HTR-WHITE-280-L	54.99	0	1
12254-HTR-WHITE-280-XL	54.99	0	1
12254-HTR-WHITE-280-2XL	54.99	0	1
12254-HTR-BLUE-522-S	54.99	0	1
12254-HTR-BLUE-522-M	54.99	0	1
12254-HTR-BLUE-522-L	54.99	0	1
12254-HTR-BLUE-522-XL	54.99	0	1
12254-HTR-BLUE-522-2XL	54.99	0	1
12255-HTR-GRY-040-S	54.99	0	1
12255-HTR-GRY-040-M	54.99	0	1
12255-HTR-GRY-040-L	54.99	0	1
12255-HTR-GRY-040-XL	54.99	0	1
12255-HTR-GRY-040-2XL	54.99	0	1
12255-HTR-BLU-522-S	54.99	0	1
12255-HTR-BLU-522-M	54.99	0	1
12255-HTR-BLU-522-L	54.99	0	1
12255-HTR-BLU-522-XL	54.99	0	1
12255-HTR-BLU-522-2XL	54.99	0	1
12364-RED-CLEAR-902-OSFA	34.95	0	
12364-BLUE-CLEAR-903-OSFA	34.95	0	
12394-WHT-ORANGE-061-SMALL	129.99	0	1
12394-WHT-ORANGE-061-MEDIUM	129.99	0	1
12394-WHT-ORANGE-061-LARGE	129.99	0	1
